ph,N,P,K,moisture,season,soil_type,temperature,label
6.573531614,30,64,20,39.663314918000005,Summer,Loam,33.8642935,blackgram
7.543804222999999,27,64,21,44.15727542479999,Summer,Loam,32.84213012,blackgram
6.5408208,50,74,17,40.97049345879999,Summer,Clay,27.10053268,blackgram
7.22405917,39,73,24,39.4808579792,Summer,Clay,25.65842532,blackgram
7.551364319,57,67,25,42.5510697736,Summer,Clay,32.34744009,blackgram
6.928898659,52,63,19,43.6942690992,Summer,Sandy,29.58949031,blackgram
7.747775262999999,55,66,22,43.9420965828,Summer,Sandy,30.91219459,blackgram
6.706505915,51,56,18,41.360402202,Summer,Loam,28.12787838,blackgram
6.668238556,36,66,15,44.2943417,Summer,Loam,30.08545364,blackgram
7.332375138,59,55,19,40.264885137200004,Summer,Clay,31.74379487,blackgram
7.596802025,50,58,23,40.292985000399995,Summer,Loam,27.81326852,blackgram
7.70650895,30,65,25,41.616972236399995,Summer,Sandy,32.88733849,blackgram
7.366542647,20,62,18,41.46894116479999,Summer,Clay,29.36358721,blackgram
6.919243702,58,71,15,43.51220486279999,Summer,Sandy,27.82592799,blackgram
7.187721817999999,25,71,24,39.2657142476,Summer,Loam,28.49538735,blackgram
7.0758864720000005,52,71,16,43.9954289952,Summer,Loam,27.74274761,blackgram
6.74441168,40,63,18,43.118932097999995,Summer,Sandy,30.41588462,blackgram
6.726469087999999,20,60,25,43.9019871976,Summer,Loam,27.3254209,blackgram
6.628264883,48,61,21,39.6409145724,Summer,Loam,30.28496619,blackgram
7.127064207,49,68,22,39.4595622644,Summer,Sandy,28.56840626,blackgram
7.538631462000001,48,62,15,42.615445796799996,Summer,Loam,25.36586097,blackgram
7.162357641,32,66,17,41.966304622,Summer,Clay,34.9466155,blackgram
6.859409487000001,21,63,22,43.6216872772,Summer,Sandy,25.09737391,blackgram
7.397190844,20,72,19,41.24191069,Summer,Clay,32.47648301,blackgram
6.880245789,25,65,21,43.9251793724,Summer,Sandy,33.86351172,blackgram
6.581313137,41,78,21,39.059511010799994,Summer,Sandy,25.19857725,blackgram
7.296972161,53,67,17,43.8698745132,Summer,Loam,31.77681682,blackgram
6.97297656,39,60,21,40.748810199199994,Summer,Loam,34.89814946,blackgram
7.241148507,25,76,17,43.673399507999996,Summer,Loam,31.74105409,blackgram
6.92009048,21,78,19,42.85014833999999,Summer,Loam,27.16159076,blackgram
7.504608385,57,60,17,43.6745939632,Summer,Clay,26.23773129,blackgram
7.152272256,56,75,15,38.6940776256,Summer,Sandy,30.20157245,blackgram
7.137004749,49,72,15,43.696166922399996,Summer,Sandy,31.55846339,blackgram
6.8080417220000005,24,80,19,44.077847866,Summer,Loam,29.67892453,blackgram
7.393631868,49,76,18,43.03982696,Summer,Loam,27.05365239,blackgram
7.69950698,28,68,19,39.728854854000005,Summer,Loam,34.63880966,blackgram
6.602888248999999,55,78,21,40.3051357116,Summer,Clay,33.39438752,blackgram
6.734447425,50,64,25,40.8335827556,Summer,Clay,28.84079155,blackgram
6.521217963,34,80,19,40.693149503200004,Summer,Loam,31.49338309,blackgram
7.707332484,20,68,23,40.89987532,Summer,Clay,25.54960633,blackgram
6.596719015,55,67,16,44.6270724552,Summer,Sandy,34.37329112,blackgram
7.403623355,23,70,15,40.2844967752,Summer,Clay,34.600824700000004,blackgram
7.517097,53,74,15,41.8531033988,Summer,Loam,29.43463808,blackgram
7.17620823,26,67,16,43.4568026232,Summer,Sandy,29.10713092,blackgram
6.593961761,33,80,22,42.234060422,Summer,Sandy,28.57006111,blackgram
7.143942758,37,79,19,44.3850691392,Summer,Clay,27.54384835,blackgram
6.690655045,33,75,21,43.8553650956,Summer,Loam,33.04687968,blackgram
7.423530351,22,55,20,44.4231403532,Summer,Sandy,33.95309131,blackgram
6.578714842999999,20,68,17,38.93927703999999,Summer,Clay,30.11873003,blackgram
7.497469256,43,68,20,42.4830842044,Summer,Clay,29.57812712,blackgram
7.775306272000001,44,76,22,43.5640993656,Summer,Clay,27.26458947,blackgram
7.322555222999999,34,60,16,41.1042202152,Summer,Loam,31.35730791,blackgram
7.580527339,21,72,17,42.402786641199995,Summer,Loam,31.52104732,blackgram
7.1084501210000015,25,68,19,41.252135232,Summer,Clay,29.39982732,blackgram
7.358974541,41,62,15,41.0992486544,Summer,Loam,29.38400259,blackgram
7.405176138,28,65,23,40.103010410799996,Summer,Clay,28.38686534,blackgram
6.500144962,35,64,15,40.90272434599999,Summer,Sandy,28.47442276,blackgram
7.167435834,52,58,16,39.541830772,Summer,Loam,30.64095781,blackgram
7.261791753,58,75,25,39.5658919996,Summer,Loam,25.25596239,blackgram
7.586642101,34,66,19,39.0466039392,Summer,Loam,32.97030511,blackgram
7.534811832999999,52,70,16,42.65550942240001,Summer,Loam,33.66855394,blackgram
7.251000789,23,57,19,43.735002524399995,Summer,Loam,32.83963757,blackgram
6.513620917999999,42,58,25,40.5185342328,Summer,Sandy,27.45853567,blackgram
7.121254928,37,62,17,44.8909516672,Summer,Loam,25.68576704,blackgram
7.574561547,44,75,22,41.3372059692,Summer,Loam,30.0328403,blackgram
7.350869792,21,80,20,43.535666326800005,Summer,Sandy,28.20667264,blackgram
7.5131510760000015,56,76,16,39.24569728,Summer,Loam,28.27265858,blackgram
7.0256077060000015,29,76,15,41.3087541624,Summer,Sandy,28.541723600000005,blackgram
6.804253866,43,61,20,39.50893240199999,Summer,Sandy,26.87187036,blackgram
7.163043872,55,60,15,43.8325288716,Summer,Loam,32.79766751,blackgram
7.338929556,44,63,15,41.2454396648,Summer,Sandy,26.42333018,blackgram
6.621323612,29,67,21,40.553603331599994,Summer,Loam,29.79181107,blackgram
6.661870999,47,63,16,43.163054121200005,Summer,Clay,27.44003279,blackgram
7.733149554,40,68,17,41.9055827688,Summer,Sandy,34.1262979,blackgram
7.402891666,58,61,15,41.0516770348,Summer,Sandy,30.94908189,blackgram
6.599147297999999,41,74,18,39.5512835884,Summer,Sandy,28.75751783,blackgram
7.04174124,58,79,17,42.1534753208,Summer,Sandy,27.24766491,blackgram
7.353876754,27,62,24,42.553515180000005,Summer,Sandy,28.63005477,blackgram
7.026795358999999,27,60,17,40.765060662799996,Summer,Loam,26.41768321,blackgram
6.814301033,52,65,20,42.4475607748,Summer,Clay,32.81705216,blackgram
7.42160832,44,55,25,42.394692514,Summer,Clay,29.6321052,blackgram
6.8473828910000005,21,62,24,40.2580346092,Summer,Clay,33.49077065,blackgram
7.191522601,60,59,22,43.0142002172,Summer,Sandy,31.86847286,blackgram
7.01285529,33,77,21,42.243683660399995,Summer,Clay,30.32992227,blackgram
7.368318809,59,58,17,42.3017525284,Summer,Sandy,28.546224,blackgram
7.26154329,29,63,17,43.3917756764,Summer,Loam,30.02629908,blackgram
6.52669158,59,63,18,38.747220978399994,Summer,Clay,31.65531175,blackgram
6.872594461,29,70,15,41.0949928196,Summer,Sandy,30.33499674,blackgram
6.874142175,58,73,16,42.002115973200006,Summer,Clay,33.36984395,blackgram
7.76061831,55,77,22,40.3868814136,Summer,Sandy,31.4345059,blackgram
6.781841984,42,79,23,40.7172235132,Summer,Sandy,27.71678273,blackgram
7.326980454,44,77,21,39.2540935184,Summer,Clay,32.63918668,blackgram
7.453975408,38,62,25,43.2028412812,Summer,Loam,32.7477393,blackgram
7.604110177000001,32,76,15,39.8331312848,Summer,Loam,28.05153602,lentil
7.728832424,13,61,22,39.8398808136,Summer,Loam,19.44084326,lentil
7.491217102,38,60,20,38.255416716,Summer,Loam,29.84823072,lentil
6.633864582,11,74,17,43.819666806,Summer,Loam,21.36383757,lentil
7.324863481,37,71,16,42.957333576799996,Summer,Sandy,26.28663931,lentil
6.410441476,29,71,18,39.421891983600005,Summer,Clay,22.17499963,lentil
7.836719564,2,72,18,38.622903884399996,Summer,Sandy,26.57597546,lentil
6.139215944,6,59,21,41.7204438292,Summer,Clay,26.58972517,lentil
6.590571088,13,64,20,39.0039401584,Summer,Loam,19.1345771,lentil
7.286049977999999,8,58,17,42.900011362399994,Summer,Clay,28.75273118,lentil
6.058306161,6,77,20,38.1347127508,Summer,Clay,25.78746268,lentil
6.658605362,2,75,22,39.1749685228,Summer,Loam,23.89271875,lentil
7.299360767,3,69,23,39.6314053068,Summer,Loam,28.67408774,lentil
7.815210661,27,80,24,39.024964779200005,Summer,Clay,28.42062847,lentil
5.925391795,39,78,15,39.2321058716,Summer,Sandy,21.35499456,lentil
6.403683619,40,79,17,39.4611649776,Summer,Loam,21.12695586,lentil
7.397546271,37,62,22,38.9651211012,Summer,Loam,24.02037872,lentil
7.722335992,31,60,24,41.590875246799996,Summer,Sandy,25.40474421,lentil
7.475926645,22,67,22,40.89257447999999,Summer,Clay,29.03017561,lentil
6.887130053,3,78,18,43.2274393056,Summer,Sandy,20.21368219,lentil
7.441976825,4,80,16,42.609099132400004,Summer,Loam,29.19585548,lentil
7.629910252999999,13,61,24,43.7895014916,Summer,Loam,18.29783597,lentil
7.336117221,12,66,20,39.8279869092,Summer,Clay,27.41434987,lentil
6.75020529,4,61,21,38.005815904399995,Summer,Loam,24.84063998,lentil
7.52178027,9,60,21,42.0027839956,Summer,Clay,29.94413861,lentil
6.347379185,18,66,22,42.4465122336,Summer,Loam,25.87990287,lentil
7.135251532000001,32,56,18,41.348505163599995,Summer,Sandy,20.0467711,lentil
7.670178119,6,72,15,42.205001083599996,Summer,Clay,22.99451999,lentil
7.399749291,15,77,20,42.1174603952,Summer,Loam,25.13163619,lentil
7.841496029,0,65,24,39.5935097232,Summer,Sandy,28.49584395,lentil
6.254216611,30,79,22,43.63527011119999,Summer,Sandy,18.28766124,lentil
6.868881707999999,3,63,16,38.836328022000004,Summer,Loam,24.38041875,lentil
7.320514721,2,78,23,41.6806542788,Summer,Loam,21.31852148,lentil
6.296976913,10,78,18,39.3869533652,Summer,Loam,18.54141834,lentil
7.241151936,14,67,25,38.4909091908,Summer,Loam,25.28710601,lentil
7.685959305,39,65,23,43.116753425999995,Summer,Clay,25.43459777,lentil
6.890760124,19,72,15,43.62010254439999,Summer,Loam,28.83600962,lentil
6.155915975,18,57,21,40.3425157552,Summer,Clay,27.37659643,lentil
6.167855382000001,31,58,15,37.931376894399996,Summer,Sandy,28.31886863,lentil
6.861640036,28,58,25,38.7413392956,Summer,Sandy,27.4818649,lentil
6.978361689,5,65,19,42.814293636,Summer,Clay,18.28072173,lentil
7.043160241,16,65,19,43.2876672256,Summer,Loam,27.61204997,lentil
5.94239222,34,65,19,39.7481812748,Summer,Clay,23.43974653,lentil
7.239455147,14,69,19,40.3047255296,Summer,Sandy,20.95628486,lentil
6.516317561,22,55,16,42.808823936799996,Summer,Clay,23.7937153,lentil
6.233269045,24,61,17,40.7994335848,Summer,Clay,22.6371424,lentil
7.505283615,2,79,15,40.7134092608,Summer,Loam,21.53577883,lentil
6.950300686,26,63,17,41.236773148800005,Summer,Sandy,29.87854588,lentil
6.958054839,27,61,15,42.193603937199995,Summer,Sandy,25.2653291,lentil
6.54803469,24,70,16,42.7612377548,Summer,Sandy,25.17885316,lentil
6.461618577,13,74,25,38.426652984,Summer,Sandy,24.12192608,lentil
7.065264073,6,64,23,41.8902357124,Summer,Clay,23.33565221,lentil
6.765091462000001,12,58,23,40.054341538,Summer,Clay,21.74600081,lentil
5.91645379,32,79,22,40.2521497236,Summer,Loam,27.60195453,lentil
6.711341147000001,6,68,18,39.3931393696,Summer,Clay,24.388717,lentil
6.379881442,10,79,20,41.665793627199996,Summer,Loam,24.98287462,lentil
6.313284267999999,38,77,22,43.00433046919999,Summer,Sandy,28.234829,lentil
7.393210848,17,74,17,43.21973719039999,Summer,Loam,26.03026959,lentil
7.504930973,26,68,24,39.9324816384,Summer,Clay,28.04849594,lentil
7.198076286,23,75,17,40.3325385668,Summer,Loam,24.87425505,lentil
7.007037515,32,78,22,39.549707737199995,Summer,Loam,23.97081395,lentil
6.677262562,19,79,19,42.373319120800005,Summer,Clay,20.06003985,lentil
6.74398035,22,60,18,38.442620002,Summer,Sandy,19.59221047,lentil
6.547361617999999,28,69,16,41.2038317272,Summer,Sandy,29.77013109,lentil
6.551577598,1,67,21,38.2445426268,Summer,Loam,27.52135365,lentil
6.585020302999999,12,67,23,39.7093321744,Summer,Sandy,25.62896213,lentil
6.924042372000001,36,67,20,38.4177770148,Summer,Clay,20.39078312,lentil
7.437373666,28,70,21,37.866729342,Summer,Sandy,25.39038396,lentil
7.142611056000002,12,71,19,38.1161007208,Summer,Sandy,24.91079638,lentil
7.74672376,22,68,16,39.4239544948,Summer,Clay,27.70496805,lentil
6.300479414,26,66,22,41.12403037,Summer,Sandy,18.06486101,lentil
6.078724107,16,65,16,39.49962375599999,Summer,Sandy,18.13027797,lentil
6.76660668,14,59,22,42.6151816028,Summer,Sandy,23.82723528,lentil
7.641024177,33,59,19,39.630349961200004,Summer,Sandy,23.19305333,lentil
6.559681838,21,63,17,42.5634532596,Summer,Clay,25.08966129,lentil
7.072923306,0,69,21,38.597240047199996,Summer,Sandy,25.86928193,lentil
7.732194787999999,10,75,17,42.392766608799995,Summer,Clay,18.43966037,lentil
6.157782589,30,61,18,42.3163111024,Summer,Sandy,27.14911056,lentil
7.240988401,0,74,17,40.5836989392,Summer,Clay,23.33375853,lentil
6.898905799,35,74,22,39.4959609568,Summer,Loam,26.7230014,lentil
6.818681086000002,7,63,24,40.7934776204,Summer,Clay,19.55750776,lentil
6.261937875,9,56,17,41.9230648124,Summer,Sandy,26.13708256,lentil
6.493036868,14,74,15,41.3435374636,Summer,Clay,27.99990346,lentil
7.042474679,14,76,20,38.723959648,Summer,Loam,29.05941162,lentil
7.692013657,36,65,16,40.474227088400006,Summer,Loam,25.71269843,lentil
6.250994222999999,28,67,21,40.10346447879999,Summer,Clay,21.79792649,lentil
6.0521848810000005,28,79,16,38.286102268,Summer,Sandy,24.70626432,lentil
7.002216044,40,61,22,41.2560906248,Summer,Clay,20.94981756,lentil
7.272427638,10,70,19,43.0529629056,Summer,Clay,24.84918386,lentil
5.962001484,12,80,19,40.5740593504,Summer,Clay,21.91041045,lentil
7.080506001,37,77,20,43.26414724119999,Summer,Loam,25.93381964,lentil
6.5937983870000005,0,67,22,43.7069769728,Summer,Loam,29.82112112,lentil
7.28805662,7,73,25,39.687627982399995,Summer,Sandy,27.52185591,lentil
7.32710972,10,56,18,43.0299496564,Summer,Loam,27.99627907,lentil
6.366355781,39,70,15,40.258071132,Summer,Clay,20.76774783,lentil
7.011121216,26,56,22,38.35898570359999,Summer,Loam,23.05276444,lentil
6.280725549,9,77,17,39.6730866416,Summer,Clay,21.65845777,lentil
7.621494566,4,59,19,42.209103108,Summer,Sandy,26.25070298,lentil
7.630424082999999,34,73,15,40.423162489599996,Summer,Clay,20.97195263,lentil
7.802212437,33,77,15,41.4224269908,Summer,Clay,23.89736406,lentil
5.922935513,2,24,38,59.459955904,Summer,Loam,24.55981624,pomegranate
5.937649577999999,6,18,37,58.284041842,Summer,Clay,19.65690085,pomegranate
6.804781106,8,26,36,56.54222505599999,Summer,Loam,18.78359608,pomegranate
6.424670614,37,18,39,61.115906252,Summer,Sandy,24.1469628,pomegranate
6.7380162210000005,0,27,38,58.316506154,Summer,Sandy,22.44581266,pomegranate
6.4973666770000005,31,25,38,59.819685306000004,Summer,Loam,24.96273236,pomegranate
6.327673765,21,21,38,57.79139173199998,Summer,Clay,22.5526059,pomegranate
6.36137446,6,30,40,59.151627966,Summer,Loam,22.77035608,pomegranate
6.9235093710000015,25,27,41,60.88765179599999,Summer,Loam,19.20090378,pomegranate
6.630646082999999,15,11,38,59.985690776,Summer,Clay,23.12808226,pomegranate
5.832525853,14,5,36,55.30536368999999,Summer,Clay,24.92639065,pomegranate
6.738993954,16,10,41,55.612035371999994,Summer,Sandy,24.77464458,pomegranate
5.782435567,36,7,37,56.146216668,Summer,Sandy,19.8671184,pomegranate
6.537042717,4,20,41,60.459944096,Summer,Clay,24.26601316,pomegranate
6.145104401,29,22,40,58.146947653999995,Summer,Sandy,23.62600218,pomegranate
6.890784045,16,15,42,57.795488744,Summer,Loam,19.67832052,pomegranate
7.175344328,18,27,41,59.578159678000006,Summer,Loam,22.36509395,pomegranate
5.938528744,11,18,42,61.043979895999996,Summer,Sandy,21.57936934,pomegranate
5.709380472,5,15,38,57.223701682,Summer,Loam,18.26233221,pomegranate
6.184400085,18,23,44,57.99676461800001,Summer,Clay,23.71028128,pomegranate
6.553509673,9,8,40,58.420019308,Summer,Loam,22.48720144,pomegranate
5.885638185,40,27,45,61.373783270000004,Summer,Sandy,21.66024980000001,pomegranate
6.1438746910000015,22,23,44,57.88269847400001,Summer,Clay,20.13037175,pomegranate
6.101198974,9,16,39,58.878903392000005,Summer,Sandy,18.41164435,pomegranate
6.594037135,12,29,40,58.302912198,Summer,Clay,19.68291173,pomegranate
6.8598408210000015,0,17,42,59.080441318000005,Summer,Clay,23.20242586,pomegranate
6.56893406,2,21,44,56.499795152,Summer,Clay,18.92157197,pomegranate
6.769855664,28,6,40,59.07905690799999,Summer,Loam,22.10621387,pomegranate
7.130837931,8,23,44,58.15255202,Summer,Loam,18.47412402,pomegranate
5.7403380020000006,29,16,36,57.472068883999995,Summer,Sandy,19.81069447,pomegranate
5.843005428,17,18,43,58.630000839999994,Summer,Loam,24.4880844,pomegranate
6.648687273999999,34,21,42,58.40153255799999,Summer,Clay,18.75927679,pomegranate
6.902751061,21,23,42,58.353470288,Summer,Clay,19.54128063,pomegranate
6.608023872,25,17,40,57.100833208,Summer,Loam,18.91251245,pomegranate
6.828522375,8,25,36,61.131296451999994,Summer,Clay,19.91330523,pomegranate
6.910374919,26,18,42,58.118754100000004,Summer,Clay,19.72620525,pomegranate
6.306605528,4,19,42,57.153138487999996,Summer,Clay,23.83185873,pomegranate
7.009180374,36,24,41,60.70941342,Summer,Sandy,24.94467632,pomegranate
6.297907578999999,5,24,40,60.509122344,Summer,Sandy,24.692258,pomegranate
6.728599215,19,17,39,55.787649458,Summer,Clay,24.72485577,pomegranate
6.965156737999999,39,30,38,56.88040090999999,Summer,Loam,20.12644921,pomegranate
5.578095745,5,29,44,60.025558323999995,Summer,Loam,21.02432943,pomegranate
7.199504273,4,24,43,57.285281364,Summer,Sandy,22.40423537,pomegranate
5.841367187,38,21,35,58.06663551,Summer,Sandy,20.33691147,pomegranate
6.710143266,37,11,36,55.613064003999995,Summer,Loam,24.24779615,pomegranate
5.972714857000001,9,25,41,59.516471624000005,Summer,Sandy,24.81530144,pomegranate
5.561851831,29,22,43,57.012471993999995,Summer,Loam,19.66329768,pomegranate
6.107054807999999,5,21,38,58.70218124,Summer,Sandy,22.43377991,pomegranate
6.988035315,22,26,38,55.48722433,Summer,Sandy,22.92052307,pomegranate
7.13147457,4,18,37,55.495441088,Summer,Loam,22.91843172,pomegranate
7.086947687,21,6,41,57.92592414199999,Summer,Sandy,24.88244467,pomegranate
6.749260456,29,21,45,60.088624972,Summer,Clay,23.40981539,pomegranate
7.16300467,23,5,44,60.860471518,Summer,Clay,21.20725375,pomegranate
7.013481515,13,7,43,59.060188868,Summer,Loam,18.20230419,pomegranate
5.648243648999999,5,13,37,58.004952996,Summer,Sandy,22.34375696,pomegranate
6.610251186,27,24,41,58.948182845999995,Summer,Loam,24.32770134,pomegranate
7.054313822999999,7,23,35,57.332299082,Summer,Clay,19.75088482,pomegranate
6.026999326,12,20,39,56.159317218,Summer,Loam,19.86173586,pomegranate
5.7794274020000005,4,19,43,60.14173734799999,Summer,Sandy,18.07132963,pomegranate
6.535244251,3,9,45,57.955802098,Summer,Sandy,23.89162561,pomegranate
5.684995235,1,27,36,60.20507077199999,Summer,Clay,23.98598756,pomegranate
6.12476108,23,30,44,55.378660966,Summer,Sandy,20.93892916,pomegranate
6.999014379,24,21,42,56.714613828,Summer,Clay,20.82210727,pomegranate
6.277148771,13,30,37,59.24550436,Summer,Sandy,20.86474944,pomegranate
6.322396027000001,40,11,44,56.12036645599999,Summer,Loam,24.45840036,pomegranate
5.956401828,21,9,40,58.611832106,Summer,Sandy,24.51147697,pomegranate
6.591302797000001,3,27,44,59.656590908,Summer,Loam,24.56811204,pomegranate
7.104094929,40,29,42,57.83727146599999,Summer,Clay,24.63228709,pomegranate
6.407872061,14,25,40,58.735254491999996,Summer,Clay,20.07386547,pomegranate
6.658402594,38,14,37,60.887632532,Summer,Loam,21.80523051,pomegranate
6.276038961,34,9,36,56.223131774,Summer,Loam,22.8122645,pomegranate
6.825256236,32,14,37,57.27878010799999,Summer,Sandy,22.73031253,pomegranate
6.368560522,18,21,35,61.41151112599999,Summer,Clay,23.2801227,pomegranate
7.005410734,8,23,38,56.525576683999994,Summer,Sandy,19.30106297,pomegranate
6.8973684770000006,15,6,41,57.64978480599999,Summer,Loam,19.0087067,pomegranate
6.152906502,0,5,36,58.752841728,Summer,Clay,24.35193812,pomegranate
5.744361602000001,22,9,44,57.813613838,Summer,Clay,24.72235539,pomegranate
7.051654924,14,8,43,61.147559936,Summer,Sandy,21.92513945,pomegranate
6.034612928,31,11,45,56.43817154,Summer,Sandy,24.83954414,pomegranate
6.9244907310000015,39,17,45,58.448339874000006,Summer,Sandy,18.09691127,pomegranate
6.887005997,10,5,42,59.02239186800001,Summer,Sandy,20.24104904,pomegranate
6.8444019,8,28,38,60.885499596,Summer,Clay,23.22594,pomegranate
5.786058032000001,32,13,42,60.049927276,Summer,Clay,23.50128217,pomegranate
5.627186257000001,18,9,40,57.659189602000005,Summer,Sandy,19.44623085,pomegranate
5.700088663,20,27,41,59.93311151,Summer,Sandy,20.51343484,pomegranate
5.567805185,39,25,36,61.30379806599999,Summer,Sandy,18.90223032,pomegranate
6.077886012,20,7,45,58.043764612,Summer,Loam,18.90592319,pomegranate
6.397995609,11,10,45,57.434893336,Summer,Loam,22.63045168,pomegranate
5.767372539,40,18,43,56.470874912,Summer,Clay,19.38603815,pomegranate
7.079973241,3,26,39,58.860637786,Summer,Sandy,24.38318965,pomegranate
5.893332377999999,9,16,36,60.039430337999995,Summer,Sandy,23.77989026,pomegranate
7.058222596,30,20,38,60.301795248,Summer,Clay,22.59890174,pomegranate
5.78270695,40,9,41,55.486160600000005,Summer,Loam,24.37766782,pomegranate
6.269663962999999,40,30,35,58.824290194,Summer,Sandy,20.89273273,pomegranate
5.892913826,32,25,35,55.704921596000005,Summer,Loam,18.09903225,pomegranate
7.116538883,33,23,45,55.995190986,Summer,Sandy,20.00218987,pomegranate
6.430163481,4,14,41,57.997139442,Summer,Sandy,19.85139326,pomegranate
7.159520979,13,17,45,59.84149230799999,Summer,Clay,21.25433607,pomegranate
6.431265737,39,24,39,60.38824973599999,Summer,Clay,23.65374106,pomegranate
6.082571701,8,28,37,56.056170208,Summer,Clay,23.88404783,pomegranate
6.149934034,91,94,46,49.4625369704,Summer,Clay,29.36792366,banana
5.849076099,105,95,50,54.24803034599999,Summer,Clay,27.33368994,banana
6.276800323,108,92,53,53.974839836,Summer,Sandy,27.40053601,banana
5.926824754,86,76,54,51.6739054812,Summer,Loam,29.3159075,banana
5.519088423,80,77,49,52.16711667799999,Summer,Clay,26.05433004,banana
6.079178787999999,93,94,53,55.235705626,Summer,Sandy,25.86632408,banana
6.13465588,90,92,55,52.00429346999999,Summer,Loam,27.00932084,banana
5.808497603999999,108,89,53,50.814369971199994,Summer,Sandy,29.55054817,banana
5.891458107,108,88,55,54.588942592,Summer,Loam,26.28845991,banana
5.816622478999999,105,77,52,49.697212088,Summer,Clay,29.16226551,banana
5.8431631610000005,118,88,52,53.562548998400004,Summer,Sandy,28.65003945,banana
6.376756632999999,101,87,54,49.907041882,Summer,Sandy,29.07311132,banana
5.623615687000001,95,75,50,49.889626502000006,Summer,Clay,28.08166093,banana
5.91505509,106,85,53,51.27413641399999,Summer,Loam,27.1994597,banana
6.458714879,86,95,49,51.163446038000004,Summer,Clay,28.05484146,banana
5.565028635,83,79,55,53.9548009288,Summer,Clay,25.14748006,banana
6.211833161,85,95,47,51.79924468,Summer,Loam,25.94019018,banana
6.490074429,109,79,45,52.157842292,Summer,Sandy,27.66752761,banana
5.590236025,100,76,45,49.675877019999994,Summer,Sandy,25.56703012,banana
6.225225238999999,117,86,48,54.17164239,Summer,Sandy,28.6956201,banana
6.190757458999999,114,94,53,50.85935341199999,Summer,Sandy,26.33544853,banana
5.915568968,110,78,50,51.2678856872,Summer,Sandy,25.93730186,banana
6.195152442,94,70,48,54.5889434384,Summer,Sandy,25.13686519,banana
6.156373499,80,71,47,52.681811956,Summer,Sandy,27.50527651,banana
6.313197204,114,79,51,53.88937688,Summer,Loam,26.21009246,banana
6.324270089,88,78,45,51.2006660784,Summer,Sandy,29.10403455,banana
5.7074889870000005,112,73,48,50.0187941432,Summer,Clay,29.244063800000006,banana
6.119216009,117,76,47,50.1534729092,Summer,Loam,25.56202173,banana
5.571401169,111,87,48,52.7428742124,Summer,Loam,26.3985515,banana
5.63127166,89,83,47,51.059155069999996,Summer,Clay,28.09577643,banana
6.101241579,93,91,47,54.678180153999996,Summer,Sandy,27.84767901,banana
6.438137278999998,92,81,52,52.6517308028,Summer,Sandy,27.39341554,banana
6.098369122,105,74,45,53.597950784,Summer,Loam,25.14517635,banana
5.695267822000001,102,71,48,51.670697222,Summer,Sandy,28.65456263,banana
5.6180944460000015,94,91,51,50.387943158,Summer,Loam,29.16093424,banana
6.435785799,116,71,47,52.892043282799996,Summer,Loam,27.57278064,banana
6.176644228,117,79,49,53.93642779799999,Summer,Sandy,25.40909896,banana
6.220643671,119,72,55,54.487007304,Summer,Loam,25.99069521,banana
5.8717022110000014,99,73,53,53.382944132000006,Summer,Sandy,26.29039046,banana
6.390741836,91,84,52,51.927620256,Summer,Loam,29.14827211,banana
6.21084479,80,90,47,51.911172357999995,Summer,Sandy,26.59743595,banana
6.012696655,101,70,48,49.681285349999996,Summer,Loam,25.36059237,banana
5.908770059,108,89,53,52.604412588,Summer,Loam,29.12036889,banana
6.049801781,100,80,52,50.766827874,Summer,Loam,27.53911354,banana
6.010095852999999,109,91,53,54.516129475999996,Summer,Loam,29.66727337,banana
5.738678895,82,78,46,55.401577694,Summer,Clay,25.05802193,banana
5.74055541,106,70,55,51.766477703999996,Summer,Loam,25.86824781,banana
5.793260262,90,86,52,53.93690751,Summer,Sandy,25.85036988,banana
5.50947065,83,95,50,51.033671482,Summer,Clay,26.51682337,banana
5.986442306,119,90,48,52.485789016,Summer,Loam,28.66725136,banana
5.790768046,107,72,45,52.582896657599996,Summer,Loam,28.14938935,banana
5.915546415,116,81,55,54.02463146480002,Summer,Clay,26.42313317,banana
6.242528277999999,101,75,50,53.24374401,Summer,Sandy,26.59386409,banana
6.0360792660000016,93,81,50,50.035518478,Summer,Sandy,27.71822477,banana
5.829898502000001,95,75,45,54.136652024,Summer,Clay,28.98333432,banana
6.088064451,107,71,55,55.069690136,Summer,Sandy,29.42017919,banana
6.469370954,83,94,47,53.148561947999994,Summer,Clay,27.39872329,banana
5.720726906,102,73,54,55.08669472,Summer,Clay,26.4020227,banana
5.80766417,86,79,45,53.5840971196,Summer,Loam,27.81251452,banana
5.703381727999999,117,86,53,54.769323568,Summer,Sandy,25.19640218,banana
6.165001277999999,111,79,53,50.252013231999996,Summer,Loam,28.31193338,banana
6.002481605,95,74,50,52.687045622,Summer,Loam,25.90113128,banana
6.212369363,91,75,55,50.038514498000005,Summer,Sandy,27.48612983,banana
5.765308943,93,83,46,54.472488997999996,Summer,Loam,29.38254012,banana
5.740764682000001,92,85,51,53.003567706,Summer,Loam,29.22118628,banana
5.879119455,104,80,54,53.206366164,Summer,Sandy,27.09062164,banana
6.099478745,103,72,51,53.267441473999995,Summer,Clay,26.12643374,banana
5.674403358999999,92,75,45,50.3885533392,Summer,Sandy,29.01207743,banana
5.694243847,93,85,49,52.350816482000006,Summer,Loam,27.96799119,banana
